,x,y,z,q0,q1,q2,q3,v_x,v_y,v_z,p,q,r,a_x,a_y,a_z
63,0.0525388070168976,0.002358117570070755,-0.7655625115932324,-0.45668070002253486,0.09202453367199633,0.11110330893607478,0.8778554995970773,-0.07924526236259494,0.003517273704306871,-0.8309008030784056,4.265864275725583,0.5568301818897818,33.2837748022746,0.04143018263653023,0.06689867619933915,-9.85766183876655
64,0.05245958039445566,0.0023616684886535832,-0.766398339992398,-0.4714532788348603,0.09264267542614718,0.11130437111168678,0.8699198109809759,-0.07921007484860484,0.0035847544633018013,-0.8407546985791579,4.265799502771286,0.5582898505757579,33.28486123081129,0.028876891177863462,0.06804550928481846,-9.849882109104076
65,0.052380382614581514,0.0023652874481334993,-0.7672440181477858,-0.4860935488832916,0.09323424319134688,0.11147357838244344,0.8617389853970848,-0.07918764398446043,0.0036533445059379124,-0.8506000667809778,4.265773910320917,0.5597911278139762,33.2859730156213,0.01592299616122364,0.06912657290178474,-9.840610162976226
66,0.05230120075481534,0.0023689755064881103,-0.7680995368329396,-0.5005973948492379,0.093799033872174,0.11161086807832234,0.8533153014224029,-0.07917826611354785,0.0037229225655735308,-0.8604355583617389,4.265787608684203,0.5613191277788167,33.28710613882753,0.002780243022029283,0.07002991944400179,-9.83014030555211
67,0.0522220216856481,0.0023727335627374527,-0.7689648855986697,-0.5149607425923712,0.09433684590773846,0.11171622236191223,0.8446510988296155,-0.07918207579726415,0.003793310578116004,-0.870260056053971,4.265841357369855,0.5628681115977788,33.288259266073695,-0.010440285502808955,0.07075500584371838,-9.818639260627664
68,0.052142832214541274,0.0023765623244289993,-0.7698400529874735,-0.5291795531904485,0.09484749050746104,0.11178959802777344,0.8357487898898707,-0.07919904779885717,0.0038642900105098814,-0.8800726863038266,4.265934211998234,0.5644250052384266,33.28942834853518,-0.02352739273421106,0.07121948789116586,-9.806429091073937
69,0.0520636192473358,0.0023804622754960113,-0.7707250267767508,-0.5432498385201461,0.09533082686391298,0.11183098589072296,0.8266108376932804,-0.07922904444140616,0.003935669186178473,-0.8898727377066135,4.2660684934963635,0.5659966044659472,33.290616073571805,-0.03647317937744948,0.07156315940585775,-9.793502875212289
70,0.0519843698626482,0.0023844337471748997,-0.7716197940770563,-0.5571676313026988,0.09578667883439508,0.11184037717395633,0.8172397890582688,-0.07927182588931542,0.004007302654874796,-0.8996596372664594,4.266242865217679,0.5675720199488932,33.2918188390615,-0.04907744838189776,0.07173537556155453,-9.780150502209624
71,0.05190507151740941,0.002388476862542315,-0.7725243416318279,-0.570929006299887,0.09621489149970136,0.11181774714566077,0.8076382580353617,-0.07932683633942786,0.004078881320613936,-0.9094332864928686,4.266449364565644,0.5691187123104938,33.29302507000389,-0.060906980244638836,0.07145624963574007,-9.76703725611242
72,0.05182571238088202,0.0023925913566552348,-0.7734386563249943,-0.5845300577013974,0.09661535013880919,0.1117631380473749,0.7978089287134857,-0.07939326989177004,0.0041500009813483976,-0.9191939674519639,4.266687844285415,0.57064102137226,33.29423646688928,-0.07190551177124158,0.07082221604962606,-9.754243824852674
73,0.05174628144801103,0.0023967766124381876,-0.7743627253543017,-0.5979669479853522,0.09698796208615183,0.11167656604617975,0.7877545359587538,-0.07947028928404816,0.004220365367773175,-0.9289420167843986,4.266958980091441,0.572144678412623,33.2954554170856,-0.08206588558515998,0.06995244766965236,-9.741798205251907
74,0.051666768527082574,0.002401031801803827,-0.7752965362256596,-0.6112358808457433,0.09733263631288779,0.11155808292136643,0.7774778775052192,-0.07955713304051448,0.004289874932289392,-0.9386776707342829,4.267268995754879,0.5736506979397771,33.296690537326626,-0.09154882692239705,0.06912343002116841,-9.72946744426789
75,0.05158716417662963,0.002405356058850601,-0.7762400766787128,-0.6243331027435574,0.09764925643203888,0.11140770270938963,0.7669818272383568,-0.07965299102076964,0.00435847509754685,-0.9484012780988607,4.267608964617589,0.5751320183440948,33.297930731880406,-0.10008827735102199,0.06814069656097607,-9.717723970372015
76,0.05150745983207641,0.0024097484324492814,-0.7771933349350743,-0.6372549019172993,0.09793775227741038,0.11122548435726899,0.7562693159785824,-0.07975698766861271,0.0044261183827282264,-0.9581133478935594,4.267983562913483,0.5766038547369609,33.29918272029459,-0.10782661160467821,0.0672200752752215,-9.706403297877333
77,0.05142764779072504,0.0024142079679459584,-0.7781562997359744,-0.6499976164454753,0.09819801616185193,0.11101148653142226,0.745343342423585,-0.07986821533790514,0.004492779420966936,-0.9678145058435176,4.268383022982978,0.5780411402045608,33.300435007179516,-0.11454955176129297,0.06618262427726118,-9.69591444884999
78,0.0513477213696301,0.002418733586607008,-0.7791289606623306,-0.662557636053863,0.0984299914336561,0.11076573666665034,0.7342069648769217,-0.07998553694223781,0.004558225967572641,-0.9775058154331133,4.268793893976565,0.5794143456804021,33.30167315048605,-0.12001136168976598,0.06479268994945572,-9.686725403554307
79,0.05126767507399343,0.002423323935231099,-0.780111308478599,-0.674931394787661,0.09863363964107978,0.1104883422607802,0.7228632952955911,-0.0801077871400599,0.004622219027318178,-0.9871884632994047,4.269222266082441,0.5807435699829001,33.30290592349877,-0.12440979753401954,0.06328083302092358,-9.678601716218687
80,0.05118750453552376,0.002427977467398155,-0.7811033351158453,-0.6871153674092919,0.09880892392824416,0.11017937429939482,0.7113155234501283,-0.08023381657180553,0.004684539685951102,-0.996863695936328,4.269655445702953,0.5820046111833904,33.30412023113873,-0.12757234165500647,0.06144871898466836,-9.671909104941747
81,0.05110720656999728,0.0024326923712240105,-0.7821050338562051,-0.6991061001921326,0.09895581944111785,0.10983893985248563,0.6995668758345887,-0.08036245936210132,0.004744930035258105,-1.006532888429596,4.270095571501712,0.5832079784007644,33.305320499420915,-0.12964370031692304,0.059422726991088984,-9.666529803225034
82,0.0510267791110498,0.0024374666096842476,-0.7831163993370096,-0.7109001832774557,0.09907430938309926,0.10946714356473862,0.687620647680186,-0.08049262024371216,0.004803166443907563,-1.016197416486561,4.270535729665786,0.584344882806398,33.30650081931611,-0.13061615386755018,0.05714162961833691,-9.662588292101763
83,0.05094622115032156,0.00244229793648144,-0.7841374275704358,-0.7224942666347363,0.09916438452286554,0.1090641261743749,0.6754801817255306,-0.08062332065467456,0.0048591002266574965,-1.0258585891349172,4.270983867820693,0.5854358241769334,33.30767138018258,-0.13073511908107815,0.05482162093069681,-9.659819095580561
84,0.05086553254833766,0.002447184048103951,-0.7851681157646156,-0.7338850585248426,0.09922604040195981,0.10862999610959825,0.6631488805127892,-0.08075378792394103,0.004912748529099158,-1.035517509636309,4.271442452005518,0.5864887618984372,33.3088361206117,-0.13016527024243593,0.05257621274185441,-9.658079690608396
85,0.05078471388205354,0.0024521226821764136,-0.7862084622000479,-0.7450693195755559,0.09925926188105148,0.10816489785686685,0.65063020436317,-0.08088333483856418,0.004964142772904594,-1.0451752613225331,4.27190303480127,0.587491611886442,33.30998674380981,-0.128908935045076,0.05031666579999382,-9.657478389975013
86,0.05070376637002597,0.0024571116160048713,-0.7872584662262069,-0.7560438771330608,0.09926406927240033,0.10766897695987586,0.6379276540498201,-0.0810114110640411,0.005013385067435017,-1.0548328282359267,4.272375942451758,0.5884651196261677,33.311135227669105,-0.12724266223940986,0.04827927989057332,-9.657699539321847
